"","id","day","airline","destination","dest_region","dest_size","boarding_area","dept_time","wait_min","cleanliness","safety","satisfaction"
"2461",2603,"Tuesday","JETBLUE","BOSTON","East US","Large","Gates 1-12","2018-12-31",117,"Clean","Very safe","Very satisfied"
"2462",2384,"Wednesday","UNITED INTL","BEIJING","Asia","Hub","Gates 91-102","2018-12-31",NA,NA,"Very safe","Very satisfied"
"2463",1832,"Sunday","ALASKA","RALEIGH-DURHAM","East US","Medium","Gates 50-59","2018-12-31",130,"Clean","Very safe","Very satisfied"
"2464",1299,"Tuesday","UNITED INTL","LONDON HEATHROW","Europe","Hub","Gates 91-102","2018-12-31",185,"Clean","Very safe","Somewhat satsified"
"2465",2040,"Wednesday","UNITED","NEWARK","East US","Hub","Gates 70-90","2018-12-31",115,"Clean","Very safe",NA
"2466",3014,"Tuesday","UNITED","PORTLAND","West US","Medium","Gates 70-90","2018-12-31",90,"Somewhat clean","Neutral","Somewhat satsified"
"2467",2862,"Tuesday","UNITED","SEATTLE","West US","Hub","Gates 70-90","2018-12-31",187,"Clean","Neutral","Very satisfied"
"2468",436,"Sunday","UNITED","INDIANAPOLIS","Midwest US","Medium","Gates 60-69","2018-12-31",233,NA,"Very safe","Somewhat satsified"
"2469",415,"Saturday","UNITED","PHOENIX","West US","Hub","Gates 70-90","2018-12-31",55,"Somewhat clean","Very safe","Very satisfied"
"2470",3292,"Wednesday","SOUTHWEST","DENVER","West US","Hub","Gates 20-39","2018-12-31",145,"Clean","Very safe","Very satisfied"
"2471",2549,"Tuesday","JETBLUE","LONG BEACH","West US","Small","Gates 1-12","2018-12-31",95,"Clean","Somewhat safe","Very satisfied"
"2472",1349,"Tuesday","UNITED INTL","KANSAI","Asia","Hub","Gates 91-102","2018-12-31",190,"Somewhat clean","Very safe","Very satisfied"
"2473",3248,"Wednesday","AMERICAN","PHOENIX","West US","Hub","Gates 50-59","2018-12-31",74.9999999999999,"Clean","Very safe","Very satisfied"
"2474",715,"Wednesday","CATHAY PACIFIC","HONG KONG","Asia","Hub","Gates 1-12","2018-12-31",175,"Clean","Very safe","Somewhat satsified"
"2475",2759,"Wednesday","AIR FRANCE/KLM","PARIS-DE GAULLE","Europe","Hub","Gates 1-12","2018-12-31",170,NA,"Very safe",NA
"2476",3123,"Sunday","ALASKA","NEWARK","East US","Hub","Gates 50-59","2018-12-31",215,"Somewhat clean","Very safe","Somewhat satsified"
"2477",2547,"Saturday","JETBLUE","LONG BEACH","West US","Small","Gates 1-12","2018-12-31",72.9999999999999,"Clean","Somewhat safe","Very satisfied"
"2478",2574,"Saturday","JETBLUE","LONG BEACH","West US","Small","Gates 1-12","2018-12-31",93,"Clean","Very safe",NA
"2479",3108,"Sunday","COPA","PANAMA CITY","Central/South America","Medium","Gates 1-12","2018-12-31",953,"Clean","Neutral",NA
"2480",1177,"Thursday","DELTA","NEW YORK-JFK","East US","Hub","Gates 40-48","2018-12-31",80,NA,"Very safe","Neutral"
"2481",1805,"Monday","UNITED INTL","LONDON HEATHROW","Europe","Hub","Gates 91-102","2018-12-31",215,"Clean","Very safe","Very satisfied"
"2482",500,"Sunday","ALASKA","PORTLAND","West US","Medium","Gates 50-59","2018-12-31",118,"Clean","Somewhat safe","Somewhat satsified"
"2483",1215,"Tuesday","SOUTHWEST","LAS VEGAS","West US","Hub","Gates 20-39","2018-12-31",55.0000000000001,"Clean","Somewhat safe","Somewhat satsified"
"2484",1092,"Thursday","DELTA","MINNEAPOLIS-ST. PAUL","Midwest US","Hub","Gates 40-48","2018-12-31",145,"Somewhat clean","Somewhat safe","Somewhat satsified"
"2485",335,"Wednesday","SOUTHWEST","PHOENIX","West US","Hub","Gates 20-39","2018-12-31",180,"Clean","Very safe","Somewhat satsified"
"2486",1469,"Tuesday","ALASKA","NEW YORK-JFK","East US","Hub","Gates 50-59","2018-12-31",160,"Somewhat clean","Very safe","Somewhat satsified"
"2487",2745,"Wednesday","AIR FRANCE/KLM","PARIS-DE GAULLE","Europe","Hub","Gates 1-12","2018-12-31",150,"Clean","Very safe",NA
"2488",3224,"Thursday","ALASKA","PORTLAND","West US","Medium","Gates 50-59","2018-12-31",130,"Clean","Very safe","Very satisfied"
"2489",2004,"Wednesday","UNITED","NEWARK","East US","Hub","Gates 70-90","2018-12-31",170,"Somewhat clean","Somewhat safe","Very satisfied"
"2490",943,"Thursday","AIR CANADA","VANCOUVER","Canada/Mexico","Medium","Gates 91-102","2018-12-31",135,"Somewhat clean","Very safe","Somewhat satsified"
"2491",1573,"Wednesday","DELTA","DETROIT","Midwest US","Large","Gates 40-48","2018-12-31",125,"Somewhat clean","Somewhat safe","Somewhat satsified"
"2492",1295,"Thursday","JETBLUE","NEW YORK-JFK","East US","Hub","Gates 1-12","2018-12-31",136,"Clean","Very safe","Somewhat satsified"
"2493",736,"Wednesday","CATHAY PACIFIC","HONG KONG","Asia","Hub","Gates 1-12","2018-12-31",215,"Somewhat clean","Somewhat safe","Somewhat satsified"
"2494",1305,"Tuesday","UNITED INTL","LONDON HEATHROW","Europe","Hub","Gates 91-102","2018-12-31",110,"Somewhat clean","Very safe","Somewhat satsified"
"2495",1482,"Wednesday","FRONTIER","DENVER","West US","Hub","Gates 20-39","2018-01-01",179,"Somewhat clean","Very safe","Somewhat satsified"
"2496",2973,"Wednesday","AMERICAN","CHARLOTTE","East US","Hub","Gates 50-59","2018-12-31",120,"Somewhat clean","Very safe","Somewhat satsified"
"2497",392,"Friday","ALASKA","LOS ANGELES","West US","Hub","Gates 50-59","2018-12-31",59.9999999999999,"Clean","Very safe","Somewhat satsified"
"2498",1160,"Tuesday","SOUTHWEST","LOS ANGELES","West US","Hub","Gates 20-39","2018-12-31",100,"Clean","Somewhat safe","Very satisfied"
"2499",2594,"Saturday","INTERJET","GUADALAJARA","Canada/Mexico","Medium","Gates 1-12","2018-12-31",135,"Somewhat clean","Somewhat safe","Somewhat satsified"
"2500",3063,"Sunday","PHILIPPINE AIRLINES","MANILA","Asia","Medium","Gates 1-12","2018-01-01",215,"Clean","Very safe","Somewhat satsified"
"2501",3243,"Wednesday","AMERICAN","PHOENIX","West US","Hub","Gates 50-59","2018-12-31",125,"Clean","Very safe","Somewhat satsified"
"2502",10,"Tuesday","SOUTHWEST","LOS ANGELES","West US","Hub","Gates 20-39","2018-12-31",155,"Average","Somewhat safe","Very satisfied"
"2503",513,"Sunday","ALASKA","PORTLAND","West US","Medium","Gates 50-59","2018-12-31",58,"Somewhat clean","Somewhat safe","Somewhat satsified"
"2504",610,"Thursday","JETBLUE","BOSTON","East US","Large","Gates 1-12","2018-12-31",162,"Somewhat clean","Very safe","Somewhat satsified"
"2505",1017,"Friday","AIR CANADA","VANCOUVER","Canada/Mexico","Medium","Gates 91-102","2018-12-31",110,"Somewhat clean","Very safe","Somewhat satsified"
"2506",1131,"Thursday","DELTA","MINNEAPOLIS-ST. PAUL","Midwest US","Hub","Gates 40-48","2018-12-31",90,"Somewhat clean","Somewhat safe","Very satisfied"
"2507",2233,"Wednesday","AER LINGUS","DUBLIN","Europe","Large","Gates 91-102","2018-12-31",200,"Somewhat clean","Somewhat safe","Somewhat satsified"
"2508",391,"Friday","ALASKA","INDIANAPOLIS","Midwest US","Medium","Gates 50-59","2018-12-31",130,"Clean","Very safe","Very satisfied"
"2509",641,"Tuesday","ALASKA","WASHINGTON DC-DULLES","East US","Medium","Gates 50-59","2018-12-31",115,"Clean","Very safe","Very satisfied"
"2510",2394,"Wednesday","UNITED INTL","BEIJING","Asia","Hub","Gates 91-102","2018-12-31",145,"Clean","Somewhat safe","Very satisfied"
"2511",560,"Thursday","EMIRATES","DUBAI","Middle East","Hub","Gates 1-12","2018-12-31",240,"Clean","Very safe","Very satisfied"
"2512",1977,"Friday","CATHAY PACIFIC","HONG KONG","Asia","Hub","Gates 1-12","2018-12-31",185,"Somewhat clean","Somewhat safe","Somewhat satsified"
"2513",1200,"Tuesday","SOUTHWEST","LAS VEGAS","West US","Hub","Gates 20-39","2018-12-31",205,"Clean","Very safe","Somewhat satsified"
"2514",2083,"Friday","JETBLUE","LONG BEACH","West US","Small","Gates 1-12","2018-12-31",94,"Clean","Somewhat safe","Somewhat satsified"
"2515",2316,"Tuesday","UNITED","SAN ANTONIO","Midwest US","Medium","Gates 70-90","2018-12-31",150,"Clean","Somewhat safe","Very satisfied"
"2516",2692,"Wednesday","AIR FRANCE/KLM","PARIS-DE GAULLE","Europe","Hub","Gates 1-12","2018-12-31",150,"Clean","Very safe","Somewhat satsified"
"2517",3048,"Sunday","PHILIPPINE AIRLINES","MANILA","Asia","Medium","Gates 1-12","2018-01-01",215,"Somewhat clean","Very safe","Somewhat satsified"
"2518",580,"Thursday","ALASKA","SEATTLE","West US","Hub","Gates 50-59","2018-12-31",50,"Clean","Very safe","Somewhat satsified"
"2519",859,"Tuesday","AMERICAN","DALLAS-FT. WORTH","Midwest US","Hub","Gates 50-59","2018-12-31",685,"Somewhat clean","Somewhat safe","Somewhat satsified"
"2520",1578,"Wednesday","DELTA","DETROIT","Midwest US","Large","Gates 40-48","2018-12-31",115,"Clean","Neutral","Very satisfied"
"2521",420,"Sunday","UNITED","INDIANAPOLIS","Midwest US","Medium","Gates 60-69","2018-12-31",158,"Somewhat clean","Somewhat safe","Somewhat satsified"
"2522",652,"Tuesday","ALASKA","WASHINGTON DC-DULLES","East US","Medium","Gates 50-59","2018-12-31",185,"Clean","Very safe","Very satisfied"
"2523",1490,"Wednesday","FRONTIER","DENVER","West US","Hub","Gates 20-39","2018-01-01",149,"Clean","Neutral",NA
"2524",2715,"Thursday","DELTA","LOS ANGELES","West US","Hub","Gates 40-48","2018-12-31",160,"Clean","Very safe","Somewhat satsified"
"2525",3136,"Sunday","ALASKA","NEWARK","East US","Hub","Gates 50-59","2018-12-31",125,"Clean","Very safe","Very satisfied"
"2526",749,"Sunday","ALASKA","NEW YORK-JFK","East US","Hub","Gates 50-59","2018-12-31",150,"Clean","Very safe","Somewhat satsified"
"2527",256,"Friday","AIR CANADA","TORONTO","Canada/Mexico","Hub","Gates 91-102","2018-12-31",175,"Clean","Very safe","Somewhat satsified"
"2528",1479,"Wednesday","AVIANCA","SAN SALVADOR","Central/South America","Small","Gates 1-12","2018-12-31",155,"Clean","Very safe","Very satisfied"
"2529",3171,"Thursday","DELTA","LOS ANGELES","West US","Hub","Gates 40-48","2018-12-31",NA,"Clean","Very safe","Somewhat satsified"
"2530",1448,"Saturday","UNITED","PORTLAND","West US","Medium","Gates 70-90","2018-12-31",160,"Somewhat clean","Somewhat safe","Very satisfied"
"2531",1784,"Saturday","UNITED","RALEIGH-DURHAM","East US","Medium","Gates 70-90","2018-12-31",160,"Somewhat clean","Somewhat safe","Very satisfied"
"2532",1481,"Wednesday","AVIANCA","SAN SALVADOR","Central/South America","Small","Gates 1-12","2018-12-31",175,"Clean","Very safe","Very satisfied"
"2533",795,"Sunday","ALASKA","BALTIMORE","East US","Medium","Gates 50-59","2018-12-31",115,"Clean","Very safe","Very satisfied"
"2534",1148,"Tuesday","SOUTHWEST","LOS ANGELES","West US","Hub","Gates 20-39","2018-12-31",65.0000000000003,"Somewhat clean","Very safe","Somewhat satsified"
"2535",3037,"Tuesday","AMERICAN","DALLAS-FT. WORTH","Midwest US","Hub","Gates 50-59","2018-12-31",170,"Clean","Very safe","Very satisfied"
"2536",1477,"Wednesday","AVIANCA","SAN SALVADOR","Central/South America","Small","Gates 1-12","2018-12-31",155,"Clean","Very safe","Very satisfied"
"2537",3278,"Wednesday","SOUTHWEST","DENVER","West US","Hub","Gates 20-39","2018-12-31",85,"Clean","Very safe","Very satisfied"
"2538",721,"Wednesday","CATHAY PACIFIC","HONG KONG","Asia","Hub","Gates 1-12","2018-12-31",185,"Clean","Very safe",NA
"2539",2147,"Thursday","CATHAY PACIFIC","HONG KONG","Asia","Hub","Gates 1-12","2018-12-31",305,"Clean","Neutral",NA
"2540",1105,"Thursday","DELTA","MINNEAPOLIS-ST. PAUL","Midwest US","Hub","Gates 40-48","2018-12-31",105,"Somewhat clean","Neutral","Somewhat satsified"
"2541",3175,"Thursday","AMERICAN","DALLAS-FT. WORTH","Midwest US","Hub","Gates 50-59","2018-12-31",60,"Clean","Very safe","Somewhat satsified"
"2542",1792,"Saturday","UNITED","RALEIGH-DURHAM","East US","Medium","Gates 70-90","2018-12-31",540,"Somewhat clean","Very safe","Somewhat satsified"
"2543",2339,"Tuesday","DELTA","MINNEAPOLIS-ST. PAUL","Midwest US","Hub","Gates 40-48","2018-12-31",95.0000000000001,"Somewhat clean","Very safe","Somewhat satsified"
"2544",803,"Sunday","ALASKA","BALTIMORE","East US","Medium","Gates 50-59","2018-12-31",155,"Clean","Very safe","Very satisfied"
"2545",876,"Tuesday","AMERICAN","DALLAS-FT. WORTH","Midwest US","Hub","Gates 50-59","2018-12-31",265,"Clean","Somewhat safe","Very satisfied"
"2546",1110,"Tuesday","SOUTHWEST","SAN DIEGO","West US","Medium","Gates 20-39","2018-12-31",130,"Clean","Very safe","Very satisfied"
"2547",1113,"Thursday","DELTA","MINNEAPOLIS-ST. PAUL","Midwest US","Hub","Gates 40-48","2018-12-31",120,"Clean","Very safe","Very satisfied"
"2548",1180,"Tuesday","SOUTHWEST","LAS VEGAS","West US","Hub","Gates 20-39","2018-12-31",55.0000000000001,"Clean","Very safe","Somewhat satsified"
"2549",1499,"Wednesday","FRONTIER","DENVER","West US","Hub","Gates 20-39","2018-01-01",89,"Clean","Very safe","Very satisfied"
"2550",2154,"Wednesday","AIR CANADA","VANCOUVER","Canada/Mexico","Medium","Gates 91-102","2018-12-31",NA,"Clean","Very safe","Very satisfied"
"2551",2362,"Tuesday","JETBLUE","FT. LAUDERDALE","East US","Large","Gates 1-12","2018-12-31",181,"Clean","Very safe","Somewhat satsified"
"2552",2509,"Friday","ALASKA","SALT LAKE CITY","West US","Medium","Gates 1-12","2018-12-31",75.0000000000001,"Clean","Very safe","Very satisfied"
"2553",2623,"Saturday","INTERJET","GUADALAJARA","Canada/Mexico","Medium","Gates 1-12","2018-12-31",165,"Clean","Very safe","Very satisfied"
"2554",1908,"Tuesday","UNITED","BOSTON","East US","Large","Gates 70-90","2018-12-31",115,"Clean","Very safe","Somewhat satsified"
"2555",2151,"Thursday","CATHAY PACIFIC","HONG KONG","Asia","Hub","Gates 1-12","2018-12-31",155,"Clean","Very safe","Very satisfied"
"2556",2188,"Wednesday","QANTAS","SYDNEY","Australia/New Zealand","Hub","Gates 1-12","2018-12-31",150,"Clean","Very safe","Very satisfied"
"2557",3174,"Thursday","DELTA","LOS ANGELES","West US","Hub","Gates 40-48","2018-12-31",29.9999999999999,"Clean","Somewhat safe","Very satisfied"
"2558",438,"Sunday","UNITED","INDIANAPOLIS","Midwest US","Medium","Gates 60-69","2018-12-31",82.9999999999999,"Somewhat clean","Somewhat safe","Somewhat satsified"
"2559",1883,"Tuesday","UNITED","BOSTON","East US","Large","Gates 70-90","2018-12-31",115,"Clean","Very safe","Somewhat satsified"
"2560",3107,"Tuesday","UNITED","SPOKANE","West US","Small","Gates 70-90","2018-12-31",247,"Clean","Very safe","Very satisfied"
"2561",2108,"Friday","JETBLUE","LONG BEACH","West US","Small","Gates 1-12","2018-12-31",119,"Somewhat clean","Very safe","Somewhat satsified"
"2562",1859,"Sunday","ALASKA","KAHULUI","West US","Small","Gates 50-59","2018-12-31",175,"Clean","Very safe","Somewhat satsified"
"2563",2345,"Tuesday","DELTA","MINNEAPOLIS-ST. PAUL","Midwest US","Hub","Gates 40-48","2018-12-31",155,"Somewhat clean","Somewhat safe","Somewhat satsified"
"2564",1669,"Saturday","EMIRATES","DUBAI","Middle East","Hub","Gates 1-12","2018-12-31",195,"Somewhat clean","Very safe","Somewhat satsified"
"2565",3246,"Wednesday","AMERICAN","PHOENIX","West US","Hub","Gates 50-59","2018-12-31",94.9999999999998,"Clean","Neutral","Somewhat satsified"
"2566",1874,"Thursday","AMERICAN","CHICAGO-O'HARE","Midwest US","Hub","Gates 50-59","2018-12-31",85,"Average","Very safe",NA
"2567",521,"Thursday","EMIRATES","DUBAI","Middle East","Hub","Gates 1-12","2018-12-31",165,"Somewhat clean","Very safe","Somewhat satsified"
"2568",600,"Thursday","ALASKA","WASHINGTON DC-DULLES","East US","Medium","Gates 50-59","2018-12-31",105,"Somewhat clean","Very safe","Very satisfied"
"2569",2311,"Wednesday","QANTAS","SYDNEY","Australia/New Zealand","Hub","Gates 1-12","2018-12-31",225,"Somewhat clean","Very safe","Somewhat satsified"
"2570",3119,"Sunday","COPA","PANAMA CITY","Central/South America","Medium","Gates 1-12","2018-12-31",173,"Somewhat clean","Very safe","Somewhat satsified"
"2571",3079,"Sunday","COPA","PANAMA CITY","Central/South America","Medium","Gates 1-12","2018-12-31",193,"Clean","Somewhat safe","Somewhat satsified"
"2572",814,"Sunday","ALASKA","BALTIMORE","East US","Medium","Gates 50-59","2018-12-31",185,"Clean","Very safe","Very satisfied"
"2573",7,"Tuesday","SOUTHWEST","LOS ANGELES","West US","Hub","Gates 20-39","2018-12-31",NA,"Clean","Very safe","Very satisfied"
"2574",290,"Wednesday","SOUTHWEST","LOS ANGELES","West US","Hub","Gates 20-39","2018-12-31",190,"Clean","Very safe","Very satisfied"
"2575",319,"Wednesday","SOUTHWEST","LOS ANGELES","West US","Hub","Gates 20-39","2018-12-31",59.9999999999999,"Clean","Neutral","Very satisfied"
"2576",377,"Friday","ALASKA","LOS ANGELES","West US","Hub","Gates 50-59","2018-12-31",115,"Clean","Very safe",NA
"2577",485,"Sunday","UNITED","DENVER","West US","Hub","Gates 70-90","2018-12-31",101,"Clean","Very safe","Very satisfied"
"2578",765,"Thursday","AIR CANADA","TORONTO","Canada/Mexico","Hub","Gates 91-102","2018-12-31",130,"Clean","Very safe","Somewhat satsified"
"2579",1761,"Monday","LUFTHANSA","MUNICH","Europe","Hub","Gates 91-102","2018-12-31",175,"Clean","Very safe","Very satisfied"
"2580",1797,"Sunday","ALASKA","RALEIGH-DURHAM","East US","Medium","Gates 50-59","2018-12-31",95.0000000000001,"Clean","Very safe","Somewhat satsified"
"2581",1966,"Tuesday","UNITED","BALTIMORE","East US","Medium","Gates 60-69","2018-12-31",125,"Clean","Somewhat safe","Very satisfied"
"2582",2143,"Wednesday","FRONTIER","DENVER","West US","Hub","Gates 20-39","2018-12-31",123,"Clean","Very safe","Somewhat satsified"
"2583",2554,"Saturday","JETBLUE","LONG BEACH","West US","Small","Gates 1-12","2018-12-31",93,"Clean","Somewhat safe","Very satisfied"
"2584",2588,"Saturday","JETBLUE","LONG BEACH","West US","Small","Gates 1-12","2018-12-31",83,"Clean","Very safe","Very satisfied"
"2585",2976,"Wednesday","AMERICAN","CHARLOTTE","East US","Hub","Gates 50-59","2018-12-31",135,"Clean","Very safe","Very satisfied"
"2586",3244,"Wednesday","AMERICAN","PHOENIX","West US","Hub","Gates 50-59","2018-12-31",94.9999999999998,"Clean","Very safe","Very satisfied"
"2587",2367,"Tuesday","JETBLUE","FT. LAUDERDALE","East US","Large","Gates 1-12","2018-12-31",136,"Clean","Neutral","Very satisfied"
"2588",1899,"Monday","LUFTHANSA","MUNICH","Europe","Hub","Gates 91-102","2018-12-31",145,"Somewhat clean","Somewhat safe","Somewhat satsified"
"2589",1483,"Wednesday","AVIANCA","SAN SALVADOR","Central/South America","Small","Gates 1-12","2018-12-31",155,"Clean","Very safe","Very satisfied"
"2590",1391,"Tuesday","UNITED INTL","SHANGHAI","Asia","Hub","Gates 91-102","2018-12-31",105,"Clean","Very safe","Very satisfied"
"2591",3042,"Tuesday","UNITED","PORTLAND","West US","Medium","Gates 70-90","2018-12-31",150,"Clean","Very safe","Very satisfied"
"2592",1996,"Tuesday","UNITED","BALTIMORE","East US","Medium","Gates 60-69","2018-12-31",110,"Clean","Very safe","Somewhat satsified"
"2593",1549,"Wednesday","AIR CHINA","BEIJING","Asia","Hub","Gates 91-102","2018-12-31",210,"Average","Somewhat safe","Somewhat satsified"
"2594",2497,"Friday","UNITED","CHICAGO-O'HARE","Midwest US","Hub","Gates 60-69","2018-12-31",139,"Somewhat clean","Somewhat safe","Somewhat satsified"
"2595",2620,"Tuesday","JETBLUE","BOSTON","East US","Large","Gates 1-12","2018-12-31",NA,"Clean","Very safe","Very satisfied"
"2596",2343,"Wednesday","UNITED","AUSTIN","Midwest US","Medium","Gates 70-90","2018-12-31",105,"Somewhat clean","Very safe","Very satisfied"
"2597",2645,"Tuesday","UNITED","CHICAGO-O'HARE","Midwest US","Hub","Gates 60-69","2018-12-31",120,"Clean","Very safe","Very satisfied"
"2598",2551,"Saturday","JETBLUE","BOSTON","East US","Large","Gates 1-12","2018-12-31",135,"Average","Very safe","Neutral"
"2599",1249,"Thursday","UNITED INTL","TOKYO-NARITA","Asia","Hub","Gates 91-102","2018-12-31",120,"Clean","Very safe","Very satisfied"
"2600",260,"Friday","AIR CANADA","TORONTO","Canada/Mexico","Hub","Gates 91-102","2018-12-31",105,"Clean","Very safe","Somewhat satsified"
